EAG;pol;GAF.x;KRW;watertype;bodem;a_inlaat1;a_inlaat2;a_inlaat3;a_inlaat4;a_inlaat5;a_uitlaat1;a_uitlaat2;a_uitlaat3;a_uitlaat4;a_tot;a_drain;a_verhard;a_gemengd;a_water;a_bodemhoogte;a_slootdiepte;wp_meting_gm3;wp_meting_mgm2d;jaar.x;maand;seiz;w_peil;w_volume;w_debiet;w_berging;w_sluitfout;w_maalstaat;w_i_neerslag;w_i_kwel;w_i_verhard;w_i_riol;w_i_drain;w_i_uitspoel;w_i_afstroom;w_i_inlaat1;w_i_inlaat2;w_i_inlaat3;w_i_inlaat4;w_i_inlaat5;w_o_verdamping;w_o_wegzijg;w_o_intrek;w_o_uitlaat1;w_o_uitlaat2;w_o_uitlaat3;w_o_uitlaat4;w_o_uitlaat5;wp_min_neerslag;wp_min_kwel;wp_min_verhard;wp_min_riol;wp_min_drain;wp_min_uitspoel;wp_min_afstroom;wp_min_inlaat1;wp_min_inlaat2;wp_min_inlaat3;wp_min_inlaat4;wp_min_inlaat5;wp_inc_neerslag;wp_inc_kwel;wp_inc_verhard;wp_inc_riol;wp_inc_drain;wp_inc_uitspoel;wp_inc_afstroom;wp_inc_inlaat1;wp_inc_inlaat2;wp_inc_inlaat3;wp_inc_inlaat4;wp_inc_inlaat5;namen;versie;naam;KRWnaam;agrarisch;p_i_redDAW;wp_min_sum;wp_inc_sum;date;wp_tot_sum;watdteF;watdte;kPDitch;PvskPDitch;Troebel.naar.helder..mg.P.m2.d.;P.load_year..mgP.m2.d.;Helder.naar.troebel..mg.P.m2.d.;lake.ditch.vollenweider;PvskPLake;HoortBijGeoobject.identificatie;KRWwatertype.code.y;Abundantie fytoplankton _Maatlatten2012 Fytoplankton;Abundantie groeivormen macrofyten _Maatlatten2012 Ov. waterflora;Abundantie groeivormen macrofyten _Maatlatten2018 Ov. waterflora;Afwijking Sander lucioperca_Maatlatten2012 Vis;Bedekking Emerse planten_Maatlatten2012 Ov. waterflora;Bedekking Emerse planten_Maatlatten2018 Ov. waterflora;Bedekking Flab (Floating Algae Beds)_Maatlatten2012 Ov. waterflora;Bedekking Flab (Floating Algae Beds)_Maatlatten2018 Ov. waterflora;Bedekking Grote drijfbladplanten_Maatlatten2012 Ov. waterflora;Bedekking Grote drijfbladplanten_Maatlatten2018 Ov. waterflora;Bedekking Kroos_Maatlatten2012 Ov. waterflora;Bedekking Kroos_Maatlatten2018 Ov. waterflora;Bedekking Kruidlaag_Maatlatten2012 Ov. waterflora;Bedekking Kruidlaag_Maatlatten2018 Ov. waterflora;Bedekking som drijfblad- en emerse planten_Maatlatten2012 Ov. waterflora;Bedekking som flab en kroos_Maatlatten2012 Ov. waterflora;Bedekking som submerse planten en draadalgen_Maatlatten2012 Ov. waterflora;Bedekking som submerse planten en draadalgen_Maatlatten2018 Ov. waterflora;Fytoplankton-kwaliteit _Maatlatten2012 Fytoplankton;Macrofauna-kwaliteit _Maatlatten2012 Macrofauna;Massafractie Abramis brama_Maatlatten2012 Vis;Massafractie Visgilde - plantminnende soort (Pm)_Maatlatten2012 Vis;Massafractie Visgilde - plantminnende soort (Pm)_Maatlatten2018 Vis;Massafractie Visgilde - zuurstoftolerante soort (O2)_Maatlatten2012 Vis;Massafractie Visgilde - zuurstoftolerante soort (O2)_Maatlatten2018 Vis;Massafractie Visgroep - baars en blankvoorn (BB)_Maatlatten2012 Vis;Massafractie Visgroep - baars en blankvoorn (BB)_Maatlatten2018 Vis;Massafractie Visgroep - brasem en karper (BK)_Maatlatten2012 Vis;Massafractie Visgroep - brasem en karper (BK)_Maatlatten2018 Vis;Overige waterflora-kwaliteit _Maatlatten2012 Ov. waterflora;Overige waterflora-kwaliteit _Maatlatten2018 Ov. waterflora;Soortensamenstelling fytoplankton _Maatlatten2012 Fytoplankton;Soortensamenstelling macrofyten _Maatlatten2012 Ov. waterflora;Soortensamenstelling macrofyten _Maatlatten2018 Ov. waterflora;Soortensamenstelling macrofyten Helofyten_Maatlatten2018 Ov. waterflora;Soortensamenstelling macrofyten Hydrofyten_Maatlatten2018 Ov. waterflora;Vis-kwaliteit _Maatlatten2012 Vis;Vis-kwaliteit _Maatlatten2018 Vis;Waterdiepte _Maatlatten2012 Ov. waterflora;Waterdiepte _Maatlatten2018 Ov. waterflora;GAF.y;jaar.y;locatie.x;locatie.y;Ca_mg/kg_dg_BS;DICHTHD_kg/l_BS;Fe_mg/kg_dg_BS;Fe_mg/l_ng_BS;Fe_ug/l_nf_PW;GR_%_dg_BS;GRONDST_SOORT_BS;IR_%_BS;MONSDTE_m_BS;MONSDTE_m_PW;MONSDTE_m_E_BS;MONSDTE_m_E_PW;MONSLTE_m_BS;MONSLTE_m_PW;NH4_mgN/l_nf_PW;PO4_mgP/l_nf_PW;Ptot_gP/kg_dg_BS;Ptot_mgP/l_nf_PW;Ptot_mgP/l_ng_BS;Ptot_mgPOlsen/kg_dg_BS;Ptot_mgPOlsen/l_ng_BS;S_mg/l_OPGLT_PW;SLIBDTE_m_BS;SO4_mg/l_PW;Stot_mg/kg_dg_BS;Stot_mg/l_PW;Stot_mg/l_nf_PW;Stot_mg/l_ng_BS;T_oC_BS;WATDTE_m_BS;X_CODNT_m_BS;X_CODNT_m_PW;Y_CODNT_m_BS;Y_CODNT_m_PW;nlvrFW;nlvrDW;nlvrPW;locatie.KRW.watertype;jaar;bedsubmers;draadwieren;FLAB;bedemers;taludhoek;doorzicht;waterdiepte;dieptedoorzicht;CA_mg/l;CA-1_nf_mg/l;CHLFA_ug/l;CL_mg/l;DIEPTE0_m;DIEPTE1_m;DIEPTE2_m;DIEPTE3_m;DIEPTE4_m;DOC_nf_C_mg/l;EXT380_L380nm_/m;EXT440_L440nm_/m;FEO_ug/l;FLUOBIOV_mm3/l;FLUOBLAU_blauwalg_ug/l;FLUOCRYP_cryptofy_ug/l;FLUODIAT_diatomee_ug/l;FLUOGROE_groenalg_ug/l;FLUOHUM_L450-610nm_DIMSLS;FLUOTOT_ug/l;GELDHD_mS/m;GRZS_dg_%;HCO3_HCO3_mg/l;HCO3-1_nf_HCO3_mg/l;KJN_N_mg/l;LICHTINT0_L400-700nm_umol/m2.s;LICHTINT1_L400-700nm_umol/m2.s;LICHTINT2_L400-700nm_umol/m2.s;LICHTINT3_L400-700nm_umol/m2.s;LICHTINT4_L400-700nm_umol/m2.s;MG-1_nf_mg/l;N_nf_N_mg/l;NH3_nf_N_mg/l;NH4_nf_N_mg/l;NO2_nf_N_mg/l;NO3_nf_N_mg/l;NO3NO2_nf_N_mg/l;O2_mg/l;P_P_mg/l;PH_DIMSLS;PO4_nf_P_mg/l;R2_VEC_DIMSLS;REFINT0_L400-700nm_umol/m2.s;REFINT1_L400-700nm_umol/m2.s;REFINT2_L400-700nm_umol/m2.s;REFINT3_L400-700nm_umol/m2.s;REFINT4_L400-700nm_umol/m2.s;S_mg/l;SO4_mg/l;T_oC;TOC_mg/l;VEC_L400-700nm_/m;VOGEL_n;VUIL_DIMSLS;WATDTE_m;ZICHT_m;ZS_mg/l;ZVP_%;ZWEM_n
4120-EAG-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL11_OvWa_4120-EAG-2_Buitendi;M1a;;0.403;0.448;;0.267;0.4;;1;0;0;;1;;;;1;0.943;0.943;;;;;;;;;;;;0.385;0.306;;0.367;0.164;0.332;0.08;;;;;4120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M1a;2015;60;0;0;50;45;0.35;0.35;1;;57.1052631578947;23.6428571428571;93.3157894736842;;;;;;;9.31578947368421;3.21578947368421;17;0.357142857142857;1.22142857142857;3.54642857142857;13.6857142857143;10.5285714285714;13.8357142857143;;74.6842105263158;;;251.578947368421;2.47894736842105;;;;;;;2.89473684210526;0.000421052631578947;0.135;0.0165789473684211;0.409210526315789;0.426578947368421;5.22631578947368;0.709473684210526;7.31052631578947;0.511157894736842;;;;;;;;45.8421052631579;10.6157894736842;;;;;0.3;0.234210526315789;26.3157894736842;46.0526315789474;
4130-EAG-1;4130-GAF_F002.xlsx;4130;;M8;VEEN;variabele inlaat;dijklek;Inlaat3;Inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;238.751272760102;0;54.9670746404059;0;10.7708527450682;-2.8;1.13;0.306658188488595;6.58715411535937;2013;6.5;;-1.6493050091486;123939.66300948;25.454536904049;-1.83097222969318;-154.452454006538;-2104.18276948972;271.551319125877;0;1017.9101229403;0;0;404.128657153153;691.631603817488;281.118330418784;0;0;0;28.3838732696723;213.52227497253;53.854163725341;166.88127230145;0;0;0;0;2258.63522349626;0;0;0.850553927650477;0;0;1.5008232559421;2.56853053397903;0.482848409113086;0;0;0;0.0487520967854075;0.0504233649002797;0;18.9011983922328;0;0;2.25123488391315;3.85279580096854;0.610215989462917;0;0;0;0.0616121093428555;;;;;1;0.15008232559421;5.4515082234701;25.7274805408206;2013-06-16 07:50:42;31.1789887642907;(0,0.3];0.3;14.735;0.369970018559219;;;;;;NL11_OvWa_4130-EAG-1_Zuidpold;M8;;0.313393518518518;0.377828703703704;;0.58224537037037;0.621481481481482;;0.929314814814815;0.12775;0.289268518518519;;0.840541666666667;;;;0.774388888888889;0.265416666666667;0.265416666666667;;;;;;;;;;;;0.345726851851852;0.417981481481482;;0.377805555555556;0.457537037037037;0.506939814814815;0.432833333333333;;;;;4130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M8;2014;61.6666666666667;11.6666666666667;;19.1666666666667;;0.316666666666667;0.325;1;;80.2424242424242;14.1707317073171;198.139534883721;;;;;;;9.93333333333333;3.17878787878788;7.29268292682927;0.133333333333333;0.483333333333333;1.31666666666667;3.38333333333333;5.13333333333333;8.41666666666667;10.2333333333333;111.674418604651;;;220.909090909091;2.26511627906977;;;;;;;2.60697674418605;0.00293023255813954;0.325116279069767;0.0145348837209302;0.325813953488372;0.337209302325581;7.18139534883721;0.215348837209302;7.73488372093023;;;;;;;;;92.6060606060606;11.6511627906977;;;;;1;0.673255813953488;10.3255813953488;64.0476190476191;
4140-EAG-1;4140-GAF_F001.xlsx;4140;;M8;VEEN;Inlaat;dijklek;extra sinds 2013;var inlaat;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;203.741783715966;0;26.3513949413892;0;7.67944431491655;-2.2;0.95;0.307835472181278;27.7295330035999;2013.13793103448;6.3448275862069;;-1.22982018768351;74504.4184414068;87.4543523348634;2.69779666821781e-15;315.857870909535;-7033.75310528544;192.776789911445;92.1533317789986;488.022857388742;0;0;2594.98055123024;972.568659474715;1482.75862068966;0;894.572707248981;149.249960181032;0;149.181230386379;0;0.00701314151730229;0;0;0;0;6717.89523437591;0;0;0.635492409835965;0;0;16.8956271106084;7.59874245785413;2.89622248671602;0;1.74733874724118;0.097174973904771;0;0.0502059216802955;0.24;0;0;0;0;0;1.93081499114401;0;1.16489249816079;0.097174973904771;0;;;;;1;1.68956271106084;29.8705981861605;3.48308838488987;2013-08-01 00:09:39;33.3536865710504;(0.3,0.5];0.325;17.885;1.67014806743978;;;;;;NL11_OvWa_4140-EAG-1_Keverdij;M8;;0.39775;0.424;;0.757916666666667;0.724583333333333;;0.9;0.0944166666666667;0.195583333333333;;0.87775;;;;0.806708333333333;0.368333333333333;0.368333333333333;;;;;;;;;;;;0.4595;0.510208333333333;;0.52075;0.596041666666667;0.7985;0.494875;;;;;4140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M8;2014;77.5;10.0166666666667;;18.6666666666667;;0.25;0.25;1;;88;12.54;310.421052631579;;;;;;;7.25263157894737;2.3;7.04;0.575;1.90833333333333;2.06666666666667;10.8833333333333;14.1166666666667;7.5;28.75;153.631578947368;;;295.263157894737;1.85263157894737;;;;;;;2.27368421052632;0.00305263157894737;0.461052631578947;0.0144736842105263;0.407105263157895;0.417105263157895;6.27894736842105;0.238947368421053;7.45789473684211;;;;;;;;;86.5263157894737;11.6210526315789;;;;;0.65;0.486842105263158;14.3157894736842;56.8421052631579;
4140-EAG-2;4140-GAF_F001.xlsx;4140;;M8;VEEN;Inlaat;dijklek;extra sinds 2013;var inlaat;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;203.741783715966;0;26.3513949413892;0;7.67944431491655;-2.2;0.95;0.307835472181278;27.7295330035999;2013.13793103448;6.3448275862069;;-1.22982018768351;74504.4184414068;87.4543523348634;2.69779666821781e-15;315.857870909535;-7033.75310528544;192.776789911445;92.1533317789986;488.022857388742;0;0;2594.98055123024;972.568659474715;1482.75862068966;0;894.572707248981;149.249960181032;0;149.181230386379;0;0.00701314151730229;0;0;0;0;6717.89523437591;0;0;0.635492409835965;0;0;16.8956271106084;7.59874245785413;2.89622248671602;0;1.74733874724118;0.097174973904771;0;0.0502059216802955;0.24;0;0;0;0;0;1.93081499114401;0;1.16489249816079;0.097174973904771;0;;;;;1;1.68956271106084;29.8705981861605;3.48308838488987;2013-08-01 00:09:39;33.3536865710504;(0.3,0.5];0.325;17.885;1.67014806743978;;;;;;NL11_OvWa_4140-EAG-2_Keverdij;M8;;0.299791666666667;0.358833333333333;;0.555;0.567083333333333;;0.911166666666667;0.171166666666667;0.325583333333333;;0.813916666666667;;;;0.751666666666667;0.22425;0.22425;;;;;;;;;;;;0.400333333333333;0.477541666666667;;0.500416666666667;0.596;0.5975;0.595125;;;;;4140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M8;2014;79.1666666666667;10;;15.8333333333333;;0.333333333333333;0.333333333333333;1;;;3.08333333333333;;;;;;;;;;2.91666666666667;0.0666666666666667;0.25;0.433333333333333;3.8;3;5.9;7.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4140-EAG-3;4140-GAF_F001.xlsx;4140;;M8;VEEN;Inlaat;dijklek;extra sinds 2013;var inlaat;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;203.741783715966;0;26.3513949413892;0;7.67944431491655;-2.2;0.95;0.307835472181278;27.7295330035999;2013.13793103448;6.3448275862069;;-1.22982018768351;74504.4184414068;87.4543523348634;2.69779666821781e-15;315.857870909535;-7033.75310528544;192.776789911445;92.1533317789986;488.022857388742;0;0;2594.98055123024;972.568659474715;1482.75862068966;0;894.572707248981;149.249960181032;0;149.181230386379;0;0.00701314151730229;0;0;0;0;6717.89523437591;0;0;0.635492409835965;0;0;16.8956271106084;7.59874245785413;2.89622248671602;0;1.74733874724118;0.097174973904771;0;0.0502059216802955;0.24;0;0;0;0;0;1.93081499114401;0;1.16489249816079;0.097174973904771;0;;;;;1;1.68956271106084;29.8705981861605;3.48308838488987;2013-08-01 00:09:39;33.3536865710504;(0.3,0.5];0.325;17.885;1.67014806743978;;;;;;NL11_OvWa_4140-EAG-3_Keverdij;M8;;0.419002116402116;0.466455026455026;;0.594640211640212;0.596296296296296;;0.951133333333333;0.0882560846560847;0.234645502645503;;0.8698;;;;0.820866666666667;0.591186243386243;0.591186243386243;;;;;;;;;;;;0.519946031746032;0.607057142857143;;0.620708994708995;0.747298412698413;0.874086772486772;0.684;;;;;4140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M8;2014;75;3.33333333333333;;11;;0.366666666666667;0.366666666666667;1;;;8.5;;;;;;;;;;2.5;0.108333333333333;0.325;0.775;4.98333333333333;3.2;5.76666666666667;9.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4140-EAG-4;4140-GAF_F001.xlsx;4140;;M8;VEEN;Inlaat;dijklek;extra sinds 2013;var inlaat;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;203.741783715966;0;26.3513949413892;0;7.67944431491655;-2.2;0.95;0.307835472181278;27.7295330035999;2013.13793103448;6.3448275862069;;-1.22982018768351;74504.4184414068;87.4543523348634;2.69779666821781e-15;315.857870909535;-7033.75310528544;192.776789911445;92.1533317789986;488.022857388742;0;0;2594.98055123024;972.568659474715;1482.75862068966;0;894.572707248981;149.249960181032;0;149.181230386379;0;0.00701314151730229;0;0;0;0;6717.89523437591;0;0;0.635492409835965;0;0;16.8956271106084;7.59874245785413;2.89622248671602;0;1.74733874724118;0.097174973904771;0;0.0502059216802955;0.24;0;0;0;0;0;1.93081499114401;0;1.16489249816079;0.097174973904771;0;;;;;1;1.68956271106084;29.8705981861605;3.48308838488987;2013-08-01 00:09:39;33.3536865710504;(0.3,0.5];0.325;17.885;1.67014806743978;;;;;;NL11_OvWa_4140-EAG-4_Keverdij;M25;;0.644666666666667;0.644666666666667;;0.893333333333333;0.893333333333333;;;0.603333333333333;0.603333333333333;;;0;0;;;0.7905;0.7905;;;;;;;;;;;;0.7075;0.7075;;0.769833333333333;0.769833333333333;;;;;;;4140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M8;2014;55.8333333333333;3.33333333333333;;24.1666666666667;;0.4;0.4;1;;;7;;;;;;;;;;5.33333333333333;0.216666666666667;0.733333333333333;0.766666666666667;2.3;7.01666666666667;4.75;10.7166666666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4140-EAG-5;4140-GAF_F001.xlsx;4140;;M8;VEEN;Inlaat;dijklek;extra sinds 2013;var inlaat;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;203.741783715966;0;26.3513949413892;0;7.67944431491655;-2.2;0.95;0.307835472181278;27.7295330035999;2013.13793103448;6.3448275862069;;-1.22982018768351;74504.4184414068;87.4543523348634;2.69779666821781e-15;315.857870909535;-7033.75310528544;192.776789911445;92.1533317789986;488.022857388742;0;0;2594.98055123024;972.568659474715;1482.75862068966;0;894.572707248981;149.249960181032;0;149.181230386379;0;0.00701314151730229;0;0;0;0;6717.89523437591;0;0;0.635492409835965;0;0;16.8956271106084;7.59874245785413;2.89622248671602;0;1.74733874724118;0.097174973904771;0;0.0502059216802955;0.24;0;0;0;0;0;1.93081499114401;0;1.16489249816079;0.097174973904771;0;;;;;1;1.68956271106084;29.8705981861605;3.48308838488987;2013-08-01 00:09:39;33.3536865710504;(0.3,0.5];0.325;17.885;1.67014806743978;;;;;;NL11_OvWa_4140-EAG-5_Keverdij;M1a;;0.231666666666667;0.2725;;0.627833333333333;0.7585;;1;0.00733333333333333;0.0366666666666667;;0.0958333333333333;;;;0.0925;0.199;0.199;;;;;;;;;;;;0.239666666666667;0.222833333333333;;0.247333333333333;0.172833333333333;0.330833333333333;0.0941666666666667;;;;;4140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M8;2016;8.66666666666667;0;0.666666666666667;21.6666666666667;;0.266666666666667;0.266666666666667;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4200-EAG-1;4200-GAF_F002.xlsx;4200;;M8;KLEI;Inlaat;Inlaat vast;;Inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;231.06504485249;0;16.6675;0;8.706203991282;-2.33;0.33;0.205053048675903;10.2590766798503;2013;6.5;;-2.09477371897124;20479.27986747;48.0366035427976;0.0503331677709237;132.041540006284;-3606.57466736693;219.498050374342;27.9286110408827;308.657811700895;0;0;2078.72341990118;1017.48546643783;256.692049857256;0;0;0;182.019614905051;172.592507445118;0;443.929722579443;0;0;0;0;3474.53312736064;0;0;0.31907365231618;0;0;7.16290390846362;4.67476051540576;0.412773316775043;0;0;0;0.292696404911077;0.0504233649002797;0.0641579523494951;7.09052560702622;0;0;14.3258078169272;7.01214077310864;0.43930874428201;0;0;0;0.311512602369646;;;;;1;0.716290390846362;12.8622077978717;29.2938768609635;2013-06-16 07:50:42;42.1560846588352;(0.3,0.5];0.34;16.155;0.796175041650986;;;;;;NL11_OvWa_4200-EAG-1_Heintjes;M8;;0.26075;0.352638888888889;;0.513916666666667;0.591666666666667;;1;0.104111111111111;0.302222222222222;;1;;;;1;0.163916666666667;0.163916666666667;;;;;;;;;;;;0.329;0.496916666666667;;0.396972222222222;0.640583333333333;0.325638888888889;0.79775;;;;;4200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M8;2012;94.1666666666667;2.83333333333333;;5.33333333333333;;0.326666666666667;0.393333333333333;0.833333333333333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4200-EAG-2;4200-EAG-2_F002.xlsx;;;M8;VEEN;Inlaat;Inlaat vast;Inlaat3;Inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;87.4655616542;0;5.00025;0;3.27672608816;-2.29;0.44;0.344387935939011;13.670847947969;2011.77777777778;6.16666666666667;;-1.84149028801115;14696.43474067;53.912421234382;0.667280844064219;243.884313207536;-1554.80157771265;80.7323260706529;0;91.2767669009069;0;0;1127.14032287721;0;244.418937156988;0;0;0;222.994018339954;63.4806206320777;0;392.831767052583;0;0;0;0;1310.91726450511;0;0;0.250704782763658;0;0;10.3195106263228;0;1.04429391659018;0;0;0;0.95275472308777;0.0492762128408402;0;5.57121739474795;0;0;20.6390212526455;0;1.11142709694241;0;0;0;1.01400324100055;;;;;1;1.03195106263228;12.5672640487644;28.3849451981773;2012-03-16 17:38:53;40.9522092469417;(0.3,0.5];0.32;16.475;0.762808136495562;;;;;;NL11_OvWa_4200-EAG-2_Heintjes;M8;;0.343785714285714;0.403609523809524;;0.526128571428571;0.543428571428571;;0.957747619047619;0.206466666666667;0.387928571428571;;0.950809523809524;;;;0.888823809523809;0.297952380952381;0.297952380952381;;;;;;;;;;;;0.483790476190476;0.59642380952381;;0.62362380952381;0.789180952380952;0.63637619047619;0.865533333333333;;;;;4200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M8;2012;76.6666666666667;20.6666666666667;;9.33333333333333;;0.321666666666667;0.321666666666667;0.958333333333333;;106.606060606061;12.1707317073171;301.093023255814;;;;;;;11.0060606060606;3.44242424242424;12.3414634146341;0.0583333333333333;0.25;1.26666666666667;7.45;12.65;8.05;;147.325581395349;;;214.242424242424;2.9906976744186;;;;;;;3.3906976744186;0.00206976744186047;0.398139534883721;0.0227906976744186;0.391395348837209;0.414767441860465;6.94651162790698;0.178139534883721;7.46046511627907;;;;;;;;;101.363636363636;11.5046511627907;;;;;0.8;0.534883720930233;16.1395348837209;60.2682926829268;
4200-EAG-3;4200-EAG-1-3-4_F002.xlsx;;;M8;VEEN;Inlaat;Inlaat vast;Zuidwest;Inlaat4;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;143.59948319829;0;11.66725;0;5.429477903122;-2.33;0.33;0.23510958874548;18.8466719847908;2011.77777777778;6.16666666666667;;-2.09200886699358;12921.6759779734;72.7491883500613;-0.654118355453317;-179.217664607012;-3604.25128217322;133.772054384439;28.025924203888;212.979122768783;0;0;967.705738207639;1054.38270749529;235.159677897729;0;1310.91726450511;0;6.95861670430324;105.186279757634;0;60.5917612738648;0;0;0;0;3783.46894678023;0;0;0.353038015647298;0;0;5.34695465461531;7.76783864900903;0.606363180643048;0;9.65777769351503;0;0.0179429100916365;0.0492762128408402;0.103236166364257;7.84528923660663;0;0;10.6939093092306;11.6517579735135;0.645343670827244;0;1.20722221168938;0;0.0190963828832417;;;;;1;0.534695465461531;23.7499151035214;32.2151311639558;2012-03-16 17:38:53;55.9650462674771;(0,0.3];0.3;18.205;1.30458198865814;;;;;;NL11_OvWa_4200-EAG-3_Heintjes;M8;;0.245811111111111;0.286588888888889;;0.441977777777778;0.461222222222222;;0.907755555555556;0.0545555555555556;0.167222222222222;;0.907388888888889;;;;0.802788888888889;0.243377777777778;0.243377777777778;;;;;;;;;;;;0.371911111111111;0.434044444444444;;0.497611111111111;0.581011111111111;0.431388888888889;0.655855555555556;;;;;4200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M8;2012;90.8333333333333;18.6666666666667;;10.8333333333333;;0.34;0.356666666666667;1;;;7.83333333333333;;;;;;;;;;5.83333333333333;0.316666666666667;1.13333333333333;0.6;5.25;5.28333333333333;6.21666666666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4210-EAG-1;4210-EAG-1_F001.xlsx;;;M8;VEEN;uit EAG3;uit EAG4;uit EAG5;dijklek;inlaat peilbeheer;naar EAG3;naar EAG4;naar EAG5;Extra naar EAG3;10.355867;0;1.148334;0;3.02611;-2.5;1.1;0.12;28.5843199159319;2012.39130434783;6.30434782608696;;-1.40676138877215;33082.602938227;344.48396049961;0.0861185470274073;2818.78370857435;-6779.135935837;75.3492492757914;0;20.9693334261636;0;0;75.8589217766878;0;4201.08623604999;2961.25199355085;1360.6844415306;100;1629.26340146466;61.5145886370721;0;10.3543700887237;5309.09280989652;27.2297841908917;1056.0059155459;0;3960.35222726265;0.149398235905089;0;0.0623652150237344;0;0;0.752043928773453;0;12.4945147811712;25.442747234014;4.49648043703171;0.495685880552921;8.07602863807655;0.049799411968363;0;0.207884050079115;0;0;0;0;4.16483826039039;4.89283600654115;1.34894413110951;0.165228626850974;2.69200954602552;;;;;0;0.0752043928773453;51.9692643505486;13.521540032965;2012-10-30 23:03:28;65.4908043835136;(0.5,0.7];1;24.75;2.09976825658782;;;;;;NL11_HollandsAnkeveen;M27;;0.452888888888889;0.452888888888889;;0.766666666666667;0.766666666666667;;;0.300333333333333;0.300333333333333;;;0;0;;;0.550111111111111;0.550111111111111;;;;;;;;;;;;0.367638888888889;0.367638888888889;;0.282083333333333;0.282083333333333;;;;;;;4210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M27;2016;20.0833333333333;0;0;18.3833333333333;;0.75;1.06666666666667;0.786363636363636;;58.9393939393939;46.7714285714286;88.3023255813954;;;;;;;4.91515151515152;1.64242424242424;15.9571428571429;0.74375;2.48125;5.353125;24.4375;11.6875;5.1625;45.8;63.2325581395349;;;180;1.9;;;;;;;2.15813953488372;0.00209302325581395;0.324302325581395;0.0109302325581395;0.239883720930233;0.251395348837209;6.97906976744186;0.167674418604651;7.58604651162791;;;;;;;;;40.6363636363636;11.8348837209302;;;;;2.4;0.62093023255814;14.3023255813953;34.219512195122;
