O;W;locatie.EAG;jaar;W1;W2;W3;W4;W4a;W4b;W5;W5a;W5b;W5c;W6;W7;W7a;W7b;W7c;W7d;W9;O1;O2;O3;O4;O5;O6;O7;O8;doorz_diep;FLAB;KROOS;SUBMS;woeker;n_soort;n_ovsoort;DRIJF;riet;watertype;StedelijkLandelijk;ESTnaam2;ESTnaam3;estnaam;omschrijving.x;omschrijving.y;estnaamvol
O1;W7b;3360-EAG-5;2018;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;1;1;0;0;1;0;0.05;72.5;72.5;2;12;0.55;0.5;M8;Landelijk;Sl;L;W7b_O1_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB;De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7b_O1_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB_De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O1;W7d;4000-EAG-3;2012;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0.1;65;60;3;9;37.5;0;M6a;Landelijk;K;L;W7d_O1_K_L;Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten;De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7d_O1_K_L_Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten_De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O1;W7d;8000-EAG-1;2015;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;2;0;3;0;0;0;2;0;0;0;1;0;3;70;60;3;9;40;2;M6a;Stedelijk;K;St;W7d_O1_K_St;Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten;De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7d_O1_K_St_Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten_De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O1;W9;1000-EAG-3;2019;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0.2995996;0;0;0.55;0;0;0;0;0;M6b;Stedelijk;K;St;W9_O1_K_St;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W9_O1_K_St_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O1;W9;1060-EAG-1;2015;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;4;0;0;0;0;0;0;0;0.763888889;0;0.05;0;0;0;8;0.1;0;M11;Stedelijk;OM;St;W9_O1_OM_St;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W9_O1_OM_St_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O1;W9;2040-EAG-1;2015;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0.725;0;0;0;0;0;2;0;0;M11;Stedelijk;OM;St;W9_O1_OM_St;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W9_O1_OM_St_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O1;W9;2050-EAG-1;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0.875;0;0;0;0;0;0;0;0;M10;Stedelijk;Sl;St;W9_O1_Sl_St;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W9_O1_Sl_St_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O1;W9;2110-EAG-3;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0.1;0;0;0;5;0;3;M10;Landelijk;Sl;L;W9_O1_Sl_L;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W9_O1_Sl_L_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O1;W9;2110-EAG-5;2014;0;0;0;2;0;0;0;0;0;0;0;0;3;0;0;0;3;7;0;0;0;0;0;1;0;0.761904762;0;0.05;0.1;0.55;1;2.5;0.55;0;M10;Stedelijk;Sl;St;W9_O1_Sl_St;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W9_O1_Sl_St_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O1;W9;2130-EAG-2;2015;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;0;1;0;0;0;0;0;1;0;0;0;0;0;5;0;0.1;M1a;Stedelijk;Sl;St;W9_O1_Sl_St;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W9_O1_Sl_St_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O1;W9;2160-EAG-1;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0.1;0;0;0;1;0;0;M1a;Stedelijk;Sl;St;W9_O1_Sl_St;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W9_O1_Sl_St_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O1;W9;2220-EAG-4;2018;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;0;0;0;0;0;0;0;1;0;10;0;0;0;2;1;5;M1a;Stedelijk;Sl;St;W9_O1_Sl_St;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W9_O1_Sl_St_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O1;W9;2520-EAG-2;2017;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;3;0;0;0;0;0;0;0;1;0;5;5;5;2;2;2;0;M8;Stedelijk;Sl;St;W9_O1_Sl_St;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W9_O1_Sl_St_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O1;W9;4000-EAG-7;2012;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0.833333333;0;0.5;0.05;0.05;1;1.5;0.1;0.5;M6a;Landelijk;K;L;W9_O1_K_L;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W9_O1_K_L_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O1;W9;6110-EAG-1;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0.9375;0;4;5;0;0;2;0.05;1;M1a;Stedelijk;Sl;St;W9_O1_Sl_St;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W9_O1_Sl_St_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O1;W9;7050-EAG-1;2019;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;1;0;1;0;0.84375;0;0;0;0;0;3.5;0;0.55;M3;Stedelijk;Sl;St;W9_O1_Sl_St;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W9_O1_Sl_St_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O1;W9;8020-EAG-1;2012;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;0;0;0;0;0;0;0;1;0;0.1;0;0;0;1;0;0.1;M8;Stedelijk;Sl;St;W9_O1_Sl_St;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W9_O1_Sl_St_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O1;W9;8070-EAG-2;2016;0;1;1;1;0;0;0;0;0;0;0;0;4;0;0;2;5;6;0;0;0;2;0;4;0;1;0;0.1;0.1;0.1;1;3;0.55;2.55;M3;Stedelijk;Sl;St;W9_O1_Sl_St;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W9_O1_Sl_St_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O2;W4;2130-EAG-3;2011;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;1;0;0;0;0.555555556;0.001;0.1;1;0;0;9;0;0;M1a;Stedelijk;Sl;St;W4_O2_Sl_St;Het water is troebel met weinig waterplanten;De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W4_O2_Sl_St_Het water is troebel met weinig waterplanten_De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O2;W7a;2000-EAG-7;2014;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0.875;0;0.1;5;5;3;18;15;10;M6b;Landelijk;K;L;W7a_O2_K_L;Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid;De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7a_O2_K_L_Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid_De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O2;W7d;4000-EAG-3;2018;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;4;0;1;2;0;0;0;1;0;1;1;0;0;10;15;1;16;40;1;M6a;Landelijk;K;L;W7d_O2_K_L;Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten;De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7d_O2_K_L_Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten_De oever is beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O3;W9;2000-EAG-1;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0.1;0;0;0;8;0;18;M6b;Landelijk;K;L;W9_O3_K_L;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is beschoeid, er staat veel riet en de oevervegetatie is soortenarm;W9_O3_K_L_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is beschoeid, er staat veel riet en de oevervegetatie is soortenarm
O3;W9;2506-EAG-1;2016;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0.928571429;0.05;0.05;47.5;47.5;0.5;2;0.05;24.5;M1a;Stedelijk;Sl;St;W9_O3_Sl_St;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is beschoeid, er staat veel riet en de oevervegetatie is soortenarm;W9_O3_Sl_St_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is beschoeid, er staat veel riet en de oevervegetatie is soortenarm
O3;W9;8060-EAG-1;2018;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;2;3;0;3;0;0;0;0;0;0.867521368;0;0.55;0.05;0.05;0.5;2;0.05;12.5;M3;Stedelijk;Sl;St;W9_O3_Sl_St;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is beschoeid, er staat veel riet en de oevervegetatie is soortenarm;W9_O3_Sl_St_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is beschoeid, er staat veel riet en de oevervegetatie is soortenarm
O4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;De oever is beschoeid, er staat veel riet en de oevervegetatie is soortenrijk;NA_NA_De oever is beschoeid, er staat veel riet en de oevervegetatie is soortenrijk
O5;W1;2550-EAG-5;2018;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;30;0;50;0;0;4;0;0;M1a;Landelijk;Sl;L;W1_O5_Sl_L;Er drijven veel draadalgen op het water;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W1_O5_Sl_L_Er drijven veel draadalgen op het water_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W1;3311-EAG-10;2018;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;90;0;90;0;0;2;0;0;M8;Landelijk;Sl;L;W1_O5_Sl_L;Er drijven veel draadalgen op het water;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W1_O5_Sl_L_Er drijven veel draadalgen op het water_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W1;9030-EAG-1;2019;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;25;0.1;100;0;0;1;0;0.1;M11;Stedelijk;OM;St;W1_O5_OM_St;Er drijven veel draadalgen op het water;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W1_O5_OM_St_Er drijven veel draadalgen op het water_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W2;1010-EAG-1;2015;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;0;0;0;1;0.1;99;50;0;0;2;0;0.1;M11;Stedelijk;OM;St;W2_O5_OM_St;Het water is bedekt met een dichte laag van kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W2_O5_OM_St_Het water is bedekt met een dichte laag van kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W2;1030-EAG-1;2014;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;99;0;100;0;0;0;5;0;0.1;M3;Stedelijk;Sl;St;W2_O5_Sl_St;Het water is bedekt met een dichte laag van kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W2_O5_Sl_St_Het water is bedekt met een dichte laag van kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W2;2010-EAG-1;2014;0;3;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;3;0;1;0;0.6;0;82;15;15;1.5;3;0.05;2.55;M8;Stedelijk;Sl;St;W2_O5_Sl_St;Het water is bedekt met een dichte laag van kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W2_O5_Sl_St_Het water is bedekt met een dichte laag van kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W2;2010-EAG-1;2015;1;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;4;0;0;0;1;5;20;100;0;0;10;2;0;M8;Stedelijk;Sl;St;W2_O5_Sl_St;Het water is bedekt met een dichte laag van kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W2_O5_Sl_St_Het water is bedekt met een dichte laag van kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W2;2130-EAG-1;2003;0;9;4;4;1;0;1;0;0;1;0;3;7;0;1;4;0;0;0;0;0;26;0;0;0;1.416666667;0.001;17;0.5;4;1;3;17.5;3.5;M1a;Landelijk;Sl;L;W2_O5_Sl_L;Het water is bedekt met een dichte laag van kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W2_O5_Sl_L_Het water is bedekt met een dichte laag van kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W2;2200-EAG-1;2015;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;3;0;0;0;1;0;50;0;0;0;4;0;0;M10;Stedelijk;Sl;St;W2_O5_Sl_St;Het water is bedekt met een dichte laag van kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W2_O5_Sl_St_Het water is bedekt met een dichte laag van kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W2;2310-EAG-1;2017;0;6;0;0;1;1;1;0;1;0;2;2;4;0;2;1;3;0;0;0;0;8;6;3;0;1;0;50;20;15;2;13;10;0;M8;Landelijk;Sl;L;W2_O5_Sl_L;Het water is bedekt met een dichte laag van kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W2_O5_Sl_L_Het water is bedekt met een dichte laag van kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W2;2410-EAG-1;2012;3;10;0;6;9;0;0;1;0;0;2;8;0;4;5;0;0;0;0;0;0;34;1;0;0;0.666666667;0;15;70;10;2;9;1;0;M8;Landelijk;Sl;L;W2_O5_Sl_L;Het water is bedekt met een dichte laag van kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W2_O5_Sl_L_Het water is bedekt met een dichte laag van kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W2;2410-EAG-1;2016;1;6;0;2;1;0;0;0;0;0;3;2;5;0;3;0;0;0;0;0;0;8;7;1;0;1;0.05;30;55;12.5;2;13.5;0.55;0;M8;Landelijk;Sl;L;W2_O5_Sl_L;Het water is bedekt met een dichte laag van kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W2_O5_Sl_L_Het water is bedekt met een dichte laag van kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W2;2501-EAG-1;2010;0;7;0;1;3;1;2;0;0;0;5;4;5;0;3;0;1;0;0;0;0;21;2;0;0;0.8;0.001;10;41;30;3;10;0.1;0;M8;Landelijk;Sl;L;W2_O5_Sl_L;Het water is bedekt met een dichte laag van kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W2_O5_Sl_L_Het water is bedekt met een dichte laag van kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W2;2630-EAG-1;2007;0;8;0;6;1;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;10;2;0;0;0.416666667;0.001;95;10;3;1;10.5;0;0;M8;Landelijk;Sl;L;W2_O5_Sl_L;Het water is bedekt met een dichte laag van kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W2_O5_Sl_L_Het water is bedekt met een dichte laag van kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W2;2630-EAG-1;2011;0;8;0;2;1;0;0;0;0;0;2;0;2;0;2;0;0;0;0;0;0;10;0;0;0;0.708333333;0.001;90;22.5;22.5;1.5;8;0;0.05;M8;Landelijk;Sl;L;W2_O5_Sl_L;Het water is bedekt met een dichte laag van kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W2_O5_Sl_L_Het water is bedekt met een dichte laag van kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W2;2630-EAG-1;2014;0;7;0;1;2;0;1;0;0;0;0;2;3;2;0;0;0;1;0;0;0;10;0;0;0;1;2;29;50;30;2;9;0.1;0;M8;Landelijk;Sl;L;W2_O5_Sl_L;Het water is bedekt met een dichte laag van kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W2_O5_Sl_L_Het water is bedekt met een dichte laag van kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W2;2630-EAG-2;2011;0;5;0;0;2;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;8;0;0;0;1;0.001;60;28.5;25;2;10.5;0;0;M8;Landelijk;Sl;L;W2_O5_Sl_L;Het water is bedekt met een dichte laag van kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W2_O5_Sl_L_Het water is bedekt met een dichte laag van kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W2;2630-EAG-2;2014;0;3;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;4;0;0;0;0.645833333;0;92.5;71;32.55;1.5;6.5;0.55;0;M8;Landelijk;Sl;L;W2_O5_Sl_L;Het water is bedekt met een dichte laag van kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W2_O5_Sl_L_Het water is bedekt met een dichte laag van kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W2;2630-EAG-3;2014;1;5;0;0;1;0;0;0;0;0;1;0;2;0;0;0;1;0;0;0;0;7;1;0;0;1;0;30;13;0.05;0.5;12.5;0;0;M10;Landelijk;Sl;L;W2_O5_Sl_L;Het water is bedekt met een dichte laag van kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W2_O5_Sl_L_Het water is bedekt met een dichte laag van kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W2;3020-EAG-1;2017;0;3;0;0;0;0;0;0;0;0;1;1;2;0;1;0;0;0;0;0;0;3;0;2;0;1;1;95;40;40;1;4;0;8;M10;Landelijk;Sl;L;W2_O5_Sl_L;Het water is bedekt met een dichte laag van kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W2_O5_Sl_L_Het water is bedekt met een dichte laag van kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W2;3100-EAG-10;2011;0;6;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;4;2;1;0;1;0.001;80;1;0.1;1;13;0;4;M1a;Landelijk;Sl;L;W2_O5_Sl_L;Het water is bedekt met een dichte laag van kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W2_O5_Sl_L_Het water is bedekt met een dichte laag van kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W2;3100-EAG-10;2018;0;2;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;3;0;1;0;1;0;65;45;8.5;3;7;2.5;6.5;M1a;Landelijk;Sl;L;W2_O5_Sl_L;Het water is bedekt met een dichte laag van kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W2_O5_Sl_L_Het water is bedekt met een dichte laag van kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W2;3100-EAG-10;2019;0;3;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;3;0;1;0;1;0;42.5;22.5;10.05;1;8;0.1;7.5;M1a;Landelijk;Sl;L;W2_O5_Sl_L;Het water is bedekt met een dichte laag van kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W2_O5_Sl_L_Het water is bedekt met een dichte laag van kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W2;3210-EAG-1;2012;0;5;0;1;0;0;0;1;2;0;0;3;3;0;2;0;0;0;0;0;0;11;1;0;0;0.828571429;0;77.5;37.5;32.5;3.5;12;2.5;0;M1a;Landelijk;Sl;L;W2_O5_Sl_L;Het water is bedekt met een dichte laag van kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W2_O5_Sl_L_Het water is bedekt met een dichte laag van kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W2;3210-EAG-1;2015;0;4;0;0;1;0;0;0;1;0;2;1;3;0;1;0;0;0;0;0;0;6;4;0;0;1;0;35;30;27.5;2.5;11.5;0.1;0;M1a;Landelijk;Sl;L;W2_O5_Sl_L;Het water is bedekt met een dichte laag van kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W2_O5_Sl_L_Het water is bedekt met een dichte laag van kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W2;3320-EAG-3;2014;0;3;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;1;0;0;0.571428571;0;92;11;1;1;9;0.1;0;M3;Landelijk;Sl;L;W2_O5_Sl_L;Het water is bedekt met een dichte laag van kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W2_O5_Sl_L_Het water is bedekt met een dichte laag van kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
